iso3,country,pillar,module,indicator_id,indicator_name,indicator_type,variable_name,question,hierarchy_level,data_type,response,response_value,normalized_response_value,weight,score,parent,row_order,question_order,wip,wib,wim,regional_hub,un_region,barometer_region
CHN,China,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.e.e1.NREQ,2;Please indicate which section of the framework refers to this issue.,4,supporting,The section 3 of the annual report template of the Notice on Publication of Annual Freedom of Information Work Report requires the reporting.,,,,,G.PI.RTI.e.e1,2.1,51429,0.065,0.0195,0.075,Open Data China,Eastern Asia,South and East Asia
CHN,China,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.e.e1.RTIME,The framework requires the collection and publication of data regarding how long it took the relevant government agency or agencies to fill requests.,4,response,No,0,0.0,10.0,0.0,G.PI.RTI.e.e1,0.0,51430,0.065,0.0195,0.075,Open Data China,Eastern Asia,South and East Asia
CHN,China,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.e.e1.EXEMPTREASONS,The framework requires the collection and publication of data regarding material withheld and the reasons for withholding it.,4,response,Partially,1,0.5,10.0,5.0,G.PI.RTI.e.e1,0.0,51431,0.065,0.0195,0.075,Open Data China,Eastern Asia,South and East Asia
CHN,China,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.e.e1.EXEMPTREASONS,1;Please indicate which section of the framework refers to this issue and explain your 'Partially' response.,4,supporting,The section 3 of the annual report template of the Notice on Publication of Annual Freedom of Information Work Report requires the reporting. The annual report provides an aggregated statistics on how many requests are withheld but there is no individual records available detailing each request's case,,,,,G.PI.RTI.e.e1,2.0,51431,0.065,0.0195,0.075,Open Data China,Eastern Asia,South and East Asia
CHN,China,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.e.e1.EXEMPTREASONS," 1,2;Does this include collecting and publishing the total requests provided full access or partial access, as well as the total requests refused access?",4,supporting,yes,,,,,G.PI.RTI.e.e1,2.2,51431,0.065,0.0195,0.075,Open Data China,Eastern Asia,South and East Asia
CHN,China,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.e.e1.APPEALS,The framework requires the collection and publication of data regarding appeals to RTI determinations and their results.,4,response,Partially,1,0.5,10.0,5.0,G.PI.RTI.e.e1,0.0,51432,0.065,0.0195,0.075,Open Data China,Eastern Asia,South and East Asia
CHN,China,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.e.e1.APPEALS,1;Please indicate which section of the framework refers to this issue and explain your 'Partially' response.,4,supporting,The section 4 of the annual report template of the Notice on Publication of Annual Freedom of Information Work Report requires the reporting.  The annual report provides an aggregated statistics on how many requests have appealing and at which status but there is no individual records available detailing each request's appealing case and results.,,,,,G.PI.RTI.e.e1,2.0,51432,0.065,0.0195,0.075,Open Data China,Eastern Asia,South and East Asia
CHN,China,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.e.e1.APPEALS,"1,2;Does this include collecting and publishing the percentage of requests that result in appeals?",4,supporting,it is possible to calculate the percentage based upon the num of requests appealed,,,,,G.PI.RTI.e.e1,2.2,51432,0.065,0.0195,0.075,Open Data China,Eastern Asia,South and East Asia
CHN,China,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.e.e1.DISAGG,"The framework requires that information is linked to the relevant agency, department, or other governmental entity.",4,response,Yes,2,1.0,10.0,10.0,G.PI.RTI.e.e1,0.0,51433,0.065,0.0195,0.075,Open Data China,Eastern Asia,South and East Asia
CHN,China,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.e.e1.DISAGG,2;Please indicate which section of the framework refers to this issue.,4,supporting,The Notice on Publication of Annual Freedom of Information Work Report requires each agency department or other type of government entity publishes its own report so such performance information are desegregated and directly link to each of them .,,,,,G.PI.RTI.e.e1,2.1,51433,0.065,0.0195,0.075,Open Data China,Eastern Asia,South and East Asia
CHN,China,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.e.e2,Provisions for data quality:,3,response,,,,20.0,15.0,G.PI.RTI.e,0.0,51434,0.065,0.0195,0.075,Open Data China,Eastern Asia,South and East Asia
CHN,China,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.e.e2.AGENCY,The rules/guidance empower an agency or official to ensure the accurate and timely collection and publication of required data.,4,response,Yes,2,1.0,10.0,10.0,G.PI.RTI.e.e2,0.0,51435,0.065,0.0195,0.075,Open Data China,Eastern Asia,South and East Asia
CHN,China,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.e.e2.AGENCY,2;Please indicate which section of the framework refers to this issue.,4,supporting,"The Notice on Publication of Annual Freedom of Information Work Report requires the chief officer of the public entity is responsible for timely and high quality reporting of FOI performance. It also requires that each public entity should set up right mechanism to collect, verify and update data throughout its daily FOI work.",,,,,G.PI.RTI.e.e2,2.1,51435,0.065,0.0195,0.075,Open Data China,Eastern Asia,South and East Asia
CHN,China,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.e.e2.VERIFICATION,The framework requires a verification process.,4,response,Partially,1,0.5,10.0,5.0,G.PI.RTI.e.e2,0.0,51436,0.065,0.0195,0.075,Open Data China,Eastern Asia,South and East Asia
CHN,China,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.e.e2.VERIFICATION,"1;Please briefly explain the verification process used, and which parts of collected data the framework requires to be verified and which parts it does not.",4,supporting,The Notice on Publication of Annual Freedom of Information Work Report requires that each public entities should ensure the quality of data and ready for inspection and verification. There is however no explicit documents detailing the process and instruments.,,,,,G.PI.RTI.e.e2,2.0,51436,0.065,0.0195,0.075,Open Data China,Eastern Asia,South and East Asia
CHN,China,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.e.e3,"Provisions for openness, timing, and structure:",3,response,,,,30.0,22.49999999999999,G.PI.RTI.e,0.0,51437,0.065,0.0195,0.075,Open Data China,Eastern Asia,South and East Asia
CHN,China,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.e.e3.TIMELY,The rules/guidance require that data is regularly updated.,4,response,Yes,2,1.0,15.0,15.0,G.PI.RTI.e.e3,0.0,51438,0.065,0.0195,0.075,Open Data China,Eastern Asia,South and East Asia
CHN,China,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.e.e3.TIMELY,2;Please indicate which section of the framework refers to this issue.,4,supporting,Notice on Publication of Annual Freedom of Information Work Report requires annual update,,,,,G.PI.RTI.e.e3,2.1,51438,0.065,0.0195,0.075,Open Data China,Eastern Asia,South and East Asia
CHN,China,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.e.e3.STRUCTURED,The rules/guidance support the collection of structured data.,4,response,Partially,1,0.5,15.0,7.5,G.PI.RTI.e.e3,0.0,51439,0.065,0.0195,0.075,Open Data China,Eastern Asia,South and East Asia
CHN,China,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.e.e3.STRUCTURED,1;Please indicate which section of the framework refers to this issue and explain your 'Partially' response.,4,supporting,Notice on Publication of Annual Freedom of Information Work Report provides a template which layouts a structured framework for reporting num of requests and appealing though it is designed for written report  rather than for data analysis.,,,,,G.PI.RTI.e.e3,2.0,51439,0.065,0.0195,0.075,Open Data China,Eastern Asia,South and East Asia
CHN,China,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.c,Extent,2,response,,,,1.0,1.0,G.PI.RTI,0.0,51440,0.065,0.0195,0.075,Open Data China,Eastern Asia,South and East Asia
CHN,China,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.c.EXTENT,"How comprehensive, in terms of jurisdiction, is the framework assessed for this question? ",4,response,The framework covers the entire public sector.,2,1.0,,,G.PI.RTI.c,0.0,51441,0.065,0.0195,0.075,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,POLITICAL INTEGRITY,A.PI.RTI,Availability (PI): RTI performance data,Primary,A.PI.RTI,To what extent is detailed RTI performance information available as open data?,1,response,,,,,51.475,A.PI.RTI,0.0,51442,0.057,0.02394,0.095,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,POLITICAL INTEGRITY,A.PI.RTI,Availability (PI): RTI performance data,Primary,A.PI.RTI,To what extent is detailed RTI performance information available as open data?,1,justification,"There is no single dataset but there is a central index page (1) providing links to all national-level departments and all local level government annual reports. 

The annual report is generally published as a webpage and PDF. In some cases, it is downloadable as Doc. The annual report is not published with any license and is accessible free of charge.

(1): central catalogue for RTI reports,http://www.gov.cn/zhengce/xxgk/index.htm",,,,,A.PI.RTI,1.0,51442,0.057,0.02394,0.095,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,POLITICAL INTEGRITY,A.PI.RTI,Availability (PI): RTI performance data,Primary,A.PI.RTI,1,1,example,[Central Index Page](http://www.gov.cn/zhengce/xxgk/index.htm),,,,,A.PI.RTI,3.0,51442,0.057,0.02394,0.095,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,POLITICAL INTEGRITY,A.PI.RTI,Availability (PI): RTI performance data,Primary,A.PI.RTI.a,Existence,2,response,,,,1.0,1.0,A.PI.RTI,0.0,51443,0.057,0.02394,0.095,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,POLITICAL INTEGRITY,A.PI.RTI,Availability (PI): RTI performance data,Primary,A.PI.RTI.a.ONLINE,Is this data available online in any form?,4,response,"Data is available from government, or because of government actions.",2,1.0,,,A.PI.RTI.a,0.0,51444,0.057,0.02394,0.095,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,POLITICAL INTEGRITY,A.PI.RTI,Availability (PI): RTI performance data,Primary,A.PI.RTI.a.ONLINE,"1,2;Please provide a URL(s) for where this data can be found.",4,supporting,"There is no single dataset but there is a central index page providing links to all national level departments and all local level government annual report. 

The link is: http://www.gov.cn/zhengce/xxgk/index.htm

The annual report is generally published as webpage and PDF. In some cases it is downloadable as Doc. The annual report is not published with any license and is accessible free of charge.",,,,,A.PI.RTI.a,2.2,51444,0.057,0.02394,0.095,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,POLITICAL INTEGRITY,A.PI.RTI,Availability (PI): RTI performance data,Primary,A.PI.RTI.e,Elements,2,response,,,,100.0,51.474999999999994,A.PI.RTI,0.0,51445,0.057,0.02394,0.095,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,POLITICAL INTEGRITY,A.PI.RTI,Availability (PI): RTI performance data,Primary,A.PI.RTI.e.e1,Data fields and quality:,3,response,,,,35.0,21.0,A.PI.RTI.e,0.0,51446,0.057,0.02394,0.095,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,POLITICAL INTEGRITY,A.PI.RTI,Availability (PI): RTI performance data,Primary,A.PI.RTI.e.e1.NREQ,The dataset includes details on the number of requests submitted and processed.,4,response,Yes,2,1.0,7.000000000000001,7.000000000000001,A.PI.RTI.e.e1,0.0,51447,0.057,0.02394,0.095,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,POLITICAL INTEGRITY,A.PI.RTI,Availability (PI): RTI performance data,Primary,A.PI.RTI.e.e1.NREQ,"1,2;If RTI data can be found in multiple datasets, please provide the URL where number of requests data is located.",4,supporting,"There is no single dataset but there is a central index page providing links to all national level departments and all local level government annual report. 

The link is: http://www.gov.cn/zhengce/xxgk/index.htm

The annual report is generally published as webpage and PDF. In some cases it is downloadable as Doc. The annual report is not published with any license and is accessible free of charge.",,,,,A.PI.RTI.e.e1,2.0,51447,0.057,0.02394,0.095,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,POLITICAL INTEGRITY,A.PI.RTI,Availability (PI): RTI performance data,Primary,A.PI.RTI.e.e1.RESPONSE,The dataset includes details on how long it took the relevant government agency or agencies to fill requests.,4,response,No,0,0.0,7.000000000000001,0.0,A.PI.RTI.e.e1,0.0,51448,0.057,0.02394,0.095,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,POLITICAL INTEGRITY,A.PI.RTI,Availability (PI): RTI performance data,Primary,A.PI.RTI.e.e1.WITHHELD,The dataset includes details about material withheld and the reasons for withholding it.,4,response,Partially,1,0.5,7.000000000000001,3.5000000000000004,A.PI.RTI.e.e1,0.0,51449,0.057,0.02394,0.095,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,POLITICAL INTEGRITY,A.PI.RTI,Availability (PI): RTI performance data,Primary,A.PI.RTI.e.e1.WITHHELD,"1,2;If RTI data can be found in multiple datasets, please provide the URL where exemptions and reasons data is located.",4,supporting,"There is no single dataset but there is a central index page providing links to all national level departments and all local level government annual report. 

The link is: http://www.gov.cn/zhengce/xxgk/index.htm

The annual report is generally published as webpage and PDF. In some cases it is downloadable as Doc. The annual report is not published with any license and is accessible free of charge.",,,,,A.PI.RTI.e.e1,2.0,51449,0.057,0.02394,0.095,Open Data China,Eastern Asia,South and East Asia
